pano_a_path,pano_b_path,label,house_a,house_b,pair_source,topology_distance,split
Dataset\DollhouseTask_69126_NoOutdoor\08de0e6f-ef24-49ff-8bd1-7320a213991d.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e72-f3e0-4ab5-8ae3-2cbfaea47fc2.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-4477-485e-824f-49f8e62cdbfb.jpg,Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-669c-461a-8e08-b5429a38088d.jpg,1,DollhouseTask_58691_NoOutdoor,DollhouseTask_58691_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-baf1-4294-8a7a-3e67f418576e.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-d9ef-40f4-8d14-07a42e37c6c6.jpg,1,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_67838_NoOutdoor\08de0386-eade-4273-8e42-7d46292e1813.jpg,Dataset\DollhouseTask_67838_NoOutdoor\08de0387-d624-490f-8a51-2ac611fc7f3f.jpg,0,DollhouseTask_67838_NoOutdoor,DollhouseTask_67838_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_67202_NoOutdoor\08ddfe09-f31c-4150-804e-8e7655b3da0e.jpg,Dataset\DollhouseTask_67202_NoOutdoor\08ddfe0a-0a84-4cbd-8b99-90fec9b96e3c.jpg,1,DollhouseTask_67202_NoOutdoor,DollhouseTask_67202_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88c-3490-49a8-8f79-8980b69c8c42.jpg,Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88d-88eb-4c64-8933-b9db5bf066b2.jpg,0,DollhouseTask_66502_NoOutdoor,DollhouseTask_66502_NoOutdoor,topology_distance_negative,8,train
Dataset\DollhouseTask_65000\DollhouseTask_65000\08ddec9a-596f-4d90-8724-7f798995a7ac.jpg,Dataset\DollhouseTask_65000\DollhouseTask_65000\08ddec9b-1c9f-4cfc-8f8f-51ddcf897e06.jpg,0,DollhouseTask_65000,DollhouseTask_65000,topology_distance_negative,4,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fb-0ec9-41d1-8f14-42b1d9c855b9.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fd-528b-45bf-8a6c-b78700bf42fa.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,8,train
Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88b-8289-4652-804f-c36b23a8b2db.jpg,Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88d-2a1d-473a-89cc-c4191f990652.jpg,0,DollhouseTask_66502_NoOutdoor,DollhouseTask_66502_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_58589_NoOutdoor\DollhouseTask_58589_NoOutdoor\08ddb661-953a-4863-8a89-9fc1b8e35e4a.jpg,Dataset\DollhouseTask_63927_NoOutdoor\08dde272-318e-43df-8bc1-1f1994476749.jpg,0,DollhouseTask_58589_NoOutdoor,DollhouseTask_63927_NoOutdoor,cross_house_negative,,train
Dataset\DollhouseTask_58712\DollhouseTask_58712\08ddb798-f3ca-42b5-83bf-5ce797a6064a.jpg,Dataset\DollhouseTask_58712\DollhouseTask_58712\08ddb799-ae74-4277-8bc2-b1ea08441584.jpg,1,DollhouseTask_58712,DollhouseTask_58712,hotspot_positive,,train
Dataset\DollhouseTask_65827_NoOutdoor\DollhouseTask_65827_NoOutdoor\08ddf2f4-d244-449e-8da3-30404bea9e85.jpg,Dataset\DollhouseTask_65827_NoOutdoor\DollhouseTask_65827_NoOutdoor\08ddf2f4-eea9-40ae-894a-7a8ebed193d2.jpg,0,DollhouseTask_65827_NoOutdoor,DollhouseTask_65827_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_58533_NoOutdoor\DollhouseTask_58533_NoOutdoor\08ddb5bb-a5c7-414b-85d7-7a07f1084730.jpg,Dataset\DollhouseTask_58533_NoOutdoor\DollhouseTask_58533_NoOutdoor\08ddb5bb-d6ba-4b26-8bd8-12f67182b4ab.jpg,0,DollhouseTask_58533_NoOutdoor,DollhouseTask_58533_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-669c-461a-8e08-b5429a38088d.jpg,Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-6e6e-49c0-8527-2c8c71df4f32.jpg,0,DollhouseTask_58691_NoOutdoor,DollhouseTask_58691_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-4477-485e-824f-49f8e62cdbfb.jpg,Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-e9d3-43b3-8617-14267ff17481.jpg,1,DollhouseTask_58691_NoOutdoor,DollhouseTask_58691_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_58499_NoOutdoor\DollhouseTask_58499_NoOutdoor\08ddb5a3-8eb1-409f-86b1-31578d774929.jpg,Dataset\DollhouseTask_58499_NoOutdoor\DollhouseTask_58499_NoOutdoor\08ddb5a3-96f5-41be-809f-6f75b2bb6701.jpg,1,DollhouseTask_58499_NoOutdoor,DollhouseTask_58499_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fc-775f-4130-87d2-17cc4bb04c92.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-2e7e-4032-8da1-d95d88c057f9.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0d-ea80-4323-8ebf-8536a274ecde.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0e-8a88-4c06-88e0-18989d0482e5.jpg,0,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,topology_distance_negative,10,train
Dataset\DollhouseTask_65827_NoOutdoor\DollhouseTask_65827_NoOutdoor\08ddf2f4-65f7-4a30-8d41-4c971d6fa0d0.jpg,Dataset\DollhouseTask_65827_NoOutdoor\DollhouseTask_65827_NoOutdoor\08ddf2f5-0e68-49a5-8664-8b391d4de87c.jpg,0,DollhouseTask_65827_NoOutdoor,DollhouseTask_65827_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-62d6-4839-8af8-f3b3fedd1655.jpg,Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-faa4-45ba-8fec-977533be82d5.jpg,1,DollhouseTask_60573_NoOutdoor,DollhouseTask_60573_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb592-db5f-4e95-8855-f788cb7a71d4.jpg,Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb593-4a4c-43e8-82d2-21b98c689f18.jpg,0,DollhouseTask_58489_NoOutdoor,DollhouseTask_58489_NoOutdoor,topology_distance_negative,10,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-665b-4c49-8ea6-966fba6f0920.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-83a7-4fb0-833a-9a884ccac3fb.jpg,0,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e70-64c8-4c14-8e5b-667ec4cafad2.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e71-0283-4522-84e3-3f55edafa47c.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\08ddb5d8-e7e4-419f-8dbf-6fad721fab42.jpg,Dataset\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\08ddb5d8-f019-455e-80f0-d717cb6e3e6a.jpg,1,DollhouseTask_58546_NoOutdoor,DollhouseTask_58546_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_65849\DollhouseTask_65849\08ddf37d-1df8-4d8e-8b7c-b1dd475d2bbe.jpg,Dataset\DollhouseTask_65849\DollhouseTask_65849\08ddf37d-55a2-40ff-8b42-eb95f3924c73.jpg,0,DollhouseTask_65849,DollhouseTask_65849,topology_distance_negative,9,train
Dataset\DollhouseTask_58664\DollhouseTask_58664\08ddb684-9976-48b4-86c0-609c817ebf1c.jpg,Dataset\DollhouseTask_58664\DollhouseTask_58664\08ddb684-dcdf-49b4-8a1e-ad70565af7a2.jpg,1,DollhouseTask_58664,DollhouseTask_58664,hotspot_positive,,train
Dataset\DollhouseTask_67184_NoOutdoor\08ddfe12-8c3a-425c-8795-e0eca559498e.jpg,Dataset\DollhouseTask_67184_NoOutdoor\08ddfe12-957d-4dc5-87b4-ce82aa3612ef.jpg,1,DollhouseTask_67184_NoOutdoor,DollhouseTask_67184_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_63927_NoOutdoor\08dde26d-1844-48d3-845f-73d26d7239e1.jpg,Dataset\DollhouseTask_63927_NoOutdoor\08dde273-3586-4e0d-8ced-92d485744769.jpg,0,DollhouseTask_63927_NoOutdoor,DollhouseTask_63927_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde29f-564e-4217-8236-526ef82ea008.jpg,Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde29f-ee80-475b-8b7f-329929c7f59c.jpg,0,DollhouseTask_63925_NoOutdoor,DollhouseTask_63925_NoOutdoor,topology_distance_negative,13,train
Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd16-5220-4167-8341-eb2c13e0b1e5.jpg,Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd16-5b92-4947-8a52-fb9cd22c3c5b.jpg,1,DollhouseTask_63247_NoOutdoor,DollhouseTask_63247_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-1439-409a-8627-f477cc2f771a.jpg,Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-3168-465c-894b-d22c6220f686.jpg,0,DollhouseTask_67839_NoOutdoor,DollhouseTask_67839_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb599-3c58-409a-8157-e43379158270.jpg,Dataset\DollhouseTask_58712\DollhouseTask_58712\08ddb798-f812-4302-8d2f-ed175a7ea38f.jpg,0,DollhouseTask_58498_NoOutdoor,DollhouseTask_58712,cross_house_negative,,train
Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ee-d6d5-4059-8f5f-74196a977e4e.jpg,Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ef-5788-4f77-85e9-f6585a56664e.jpg,0,DollhouseTask_69734_NoOutdoor,DollhouseTask_69734_NoOutdoor,topology_distance_negative,8,train
Dataset\DollhouseTask_65827_NoOutdoor\DollhouseTask_65827_NoOutdoor\08ddf2f4-77df-4854-8dc0-f7e84edb1786.jpg,Dataset\DollhouseTask_65827_NoOutdoor\DollhouseTask_65827_NoOutdoor\08ddf2f4-ddde-4677-897b-56df120cedcf.jpg,0,DollhouseTask_65827_NoOutdoor,DollhouseTask_65827_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb592-d46b-4f67-81d7-ba1a1e3592ef.jpg,Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb593-0c12-46c9-8f75-37ff43820fe9.jpg,0,DollhouseTask_58489_NoOutdoor,DollhouseTask_58489_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_69750_NoOutdoor\08de1401-ae89-46d1-842e-f31e01c8215f.jpg,Dataset\DollhouseTask_69750_NoOutdoor\08de1401-f7f1-440a-8c50-775b9f0eb42d.jpg,1,DollhouseTask_69750_NoOutdoor,DollhouseTask_69750_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc170-883c-4999-8fc9-e02d7a2e5bf0.jpg,Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc170-f481-4f12-8d10-c6f7ddb24e35.jpg,0,DollhouseTask_59863_NoOutdoor,DollhouseTask_59863_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-af17-491b-89a1-cb5fa6b25857.jpg,Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-b561-49ab-8089-c211c94996bb.jpg,1,DollhouseTask_58691_NoOutdoor,DollhouseTask_58691_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-721b-431f-866a-20c1432a1fb9.jpg,Dataset\DollhouseTask_65849\DollhouseTask_65849\08ddf37d-9655-42b8-84af-d03e626d5744.jpg,0,DollhouseTask_60573_NoOutdoor,DollhouseTask_65849,cross_house_negative,,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e71-0283-4522-84e3-3f55edafa47c.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e74-a692-48db-8ab0-0c1ec3861291.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-7f99-4ecb-84f9-c1c50c9f578a.jpg,Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-a18a-4dcb-89bb-94f7d3c3c1c8.jpg,0,DollhouseTask_58691_NoOutdoor,DollhouseTask_58691_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-423d-4aaa-8b4d-640e3f9c16ad.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-c6ad-4f22-8ab7-93358c62b49b.jpg,0,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,topology_distance_negative,11,train
Dataset\DollhouseTask_63108\DollhouseTask_63108\08dddc22-4fb7-4d14-830f-3466ea0da8a6.jpg,Dataset\DollhouseTask_63108\DollhouseTask_63108\08dddc22-5862-4ef2-8d42-dd36d75fcac1.jpg,1,DollhouseTask_63108,DollhouseTask_63108,hotspot_positive,,train
Dataset\DollhouseTask_63927_NoOutdoor\08dde26d-202b-40d7-8d27-31f3ed5263b8.jpg,Dataset\DollhouseTask_58691_NoOutdoor\DollhouseTask_58691_NoOutdoor\08ddb743-4477-485e-824f-49f8e62cdbfb.jpg,0,DollhouseTask_63927_NoOutdoor,DollhouseTask_58691_NoOutdoor,cross_house_negative,,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-a578-4e5c-845c-9cba9b4584b0.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-e12e-45c6-821f-3eff6cffbe07.jpg,0,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_65148_NoOutdoor\08dded73-9b79-4394-8de1-b5a964252839.jpg,Dataset\DollhouseTask_69750_NoOutdoor\08de1400-0e35-493d-8a87-89f598657dc5.jpg,0,DollhouseTask_65148_NoOutdoor,DollhouseTask_69750_NoOutdoor,cross_house_negative,,train
Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde2a0-4142-421c-8383-1e21c9eeff68.jpg,Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde2a0-476a-473f-8015-fa9d088045c4.jpg,1,DollhouseTask_63925_NoOutdoor,DollhouseTask_63925_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_59215_NoOutdoor\DollhouseTask_59215_NoOutdoor\08ddbbf3-188f-43c1-819d-6c66cde15a3d.jpg,Dataset\DollhouseTask_59215_NoOutdoor\DollhouseTask_59215_NoOutdoor\08ddbbf3-476b-4f05-8d75-c1317e770655.jpg,1,DollhouseTask_59215_NoOutdoor,DollhouseTask_59215_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_69127_NoOutdoor\DollhouseTask_69127_NoOutdoor\08de0e74-3aea-4ea7-8fbc-d53cc45a0c24.jpg,Dataset\DollhouseTask_58472_NoOutdoor\DollhouseTask_58472_NoOutdoor\08ddb586-2a62-45d0-81c3-ed544dd5399a.jpg,0,DollhouseTask_69127_NoOutdoor,DollhouseTask_58472_NoOutdoor,cross_house_negative,,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fc-7117-413c-882f-3ad15f992891.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fc-8ed5-4f2c-8917-5a5fef31dd75.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd16-2d03-472d-8371-a844bd1a6e47.jpg,Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd16-6e26-4c8b-8099-414954d130ef.jpg,0,DollhouseTask_63247_NoOutdoor,DollhouseTask_63247_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_66500_NoOutdoor\08ddf87e-2d62-4b31-87b2-5977e1f21d9d.jpg,Dataset\DollhouseTask_66500_NoOutdoor\08ddf87f-f3c7-47b4-8ffe-5ebeb9fcfbb3.jpg,0,DollhouseTask_66500_NoOutdoor,DollhouseTask_66500_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e71-3137-416e-83c0-a782f8590cfa.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e73-a3ed-4224-85c4-37d067e3275a.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_65849\DollhouseTask_65849\08ddf37d-6754-4ffa-80da-83aeff7c677f.jpg,Dataset\DollhouseTask_65849\DollhouseTask_65849\08ddf37d-74d2-4daf-8514-c774b9cf5fa0.jpg,1,DollhouseTask_65849,DollhouseTask_65849,hotspot_positive,,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-3979-4f18-86ee-b3526ebe6d11.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-ce33-4470-84e7-221cbb7dbd97.jpg,0,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,topology_distance_negative,9,train
Dataset\DollhouseTask_67184_NoOutdoor\08ddfe12-6582-4f00-8f81-284c8b049ef3.jpg,Dataset\DollhouseTask_67184_NoOutdoor\08ddfe13-7b9b-456b-8369-31c08a38f638.jpg,0,DollhouseTask_67184_NoOutdoor,DollhouseTask_67184_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_58472_NoOutdoor\DollhouseTask_58472_NoOutdoor\08ddb586-a0b0-43bf-82ac-10fcd12c87de.jpg,Dataset\DollhouseTask_58472_NoOutdoor\DollhouseTask_58472_NoOutdoor\08ddb586-b06d-4fab-8ee6-90c4fb85c6c5.jpg,1,DollhouseTask_58472_NoOutdoor,DollhouseTask_58472_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fa-cb33-4353-84b6-c7aaae248f27.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fd-eb1d-4f32-822c-93244db5cba0.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,12,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-75e2-4426-8263-8486b4cd7d0c.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-79cb-4646-8d26-b5728172f449.jpg,1,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb598-b18f-4719-8afc-9194157a85b4.jpg,Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb599-76f4-4995-8a66-24e2f4410130.jpg,0,DollhouseTask_58498_NoOutdoor,DollhouseTask_58498_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde29f-dba1-43eb-8ffb-de4582ff3e2d.jpg,Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde2a0-2df5-454d-8e2b-016f5845736d.jpg,0,DollhouseTask_63925_NoOutdoor,DollhouseTask_63925_NoOutdoor,topology_distance_negative,9,train
Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc170-99d9-4de9-8a8a-6b45996aac76.jpg,Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc171-0be8-445c-822d-6f2d75aac508.jpg,0,DollhouseTask_59863_NoOutdoor,DollhouseTask_59863_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_66500_NoOutdoor\08ddf87f-8f11-414c-8394-857269317d96.jpg,Dataset\DollhouseTask_66500_NoOutdoor\08ddf87f-d1f4-4fe8-8284-3fb5767490a1.jpg,0,DollhouseTask_66500_NoOutdoor,DollhouseTask_66500_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_66682\DollhouseTask_66682\08ddf6c3-9ec6-4c67-8fe2-69e9a6ab340c.jpg,Dataset\DollhouseTask_66682\DollhouseTask_66682\08ddf6c4-6a64-49bd-8dd6-7a7100d0d5be.jpg,0,DollhouseTask_66682,DollhouseTask_66682,topology_distance_negative,4,train
Dataset\DollhouseTask_58472_NoOutdoor\DollhouseTask_58472_NoOutdoor\08ddb586-be87-4f65-8199-4f9e21ff613b.jpg,Dataset\DollhouseTask_58472_NoOutdoor\DollhouseTask_58472_NoOutdoor\08ddb587-058e-49f4-8e21-2644539d741d.jpg,1,DollhouseTask_58472_NoOutdoor,DollhouseTask_58472_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd15-56d7-4c1c-80cd-70ede96bd361.jpg,Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd15-ddc5-42bf-8caf-66ed525cd5ac.jpg,0,DollhouseTask_63247_NoOutdoor,DollhouseTask_63247_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-2014-465d-8b2b-853f56682995.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-6dee-4d76-8eb9-dada1d98dacf.jpg,0,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,topology_distance_negative,11,train
Dataset\DollhouseTask_67838_NoOutdoor\08de0386-c087-4ca1-82a3-00a74e7a6507.jpg,Dataset\DollhouseTask_67838_NoOutdoor\08de0387-4ed3-4382-85ae-b0ea26dd2b4d.jpg,1,DollhouseTask_67838_NoOutdoor,DollhouseTask_67838_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-782b-4a7c-86b2-836a4f4e1e52.jpg,Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-bc21-40ec-8461-2b784d31bb95.jpg,0,DollhouseTask_60573_NoOutdoor,DollhouseTask_60573_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-11d5-482b-839f-93227b29f8f1.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-daac-411e-8d69-3e8d36b9cf52.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,11,train
Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-5af7-48e3-8fa2-bdc8924ae52e.jpg,Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6db-1d9a-4ef1-8bf0-7845c9b53f92.jpg,0,DollhouseTask_60573_NoOutdoor,DollhouseTask_60573_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_58472_NoOutdoor\DollhouseTask_58472_NoOutdoor\08ddb585-c08d-425a-84ca-d172ce78c12a.jpg,Dataset\DollhouseTask_58472_NoOutdoor\DollhouseTask_58472_NoOutdoor\08ddb587-d3e7-4be7-8134-6d98f6a277a0.jpg,1,DollhouseTask_58472_NoOutdoor,DollhouseTask_58472_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_67202_NoOutdoor\08ddfe09-d7c9-4eeb-8188-3471c8254a97.jpg,Dataset\DollhouseTask_67202_NoOutdoor\08ddfe0a-0a84-4cbd-8b99-90fec9b96e3c.jpg,1,DollhouseTask_67202_NoOutdoor,DollhouseTask_67202_NoOutdoor,hotspot_positive,,train
